Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Shipping Type,Add-on Total,Total Transaction
2091,21,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,Standard,0.0,20.75
2091,21,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1976.24,247.03,8,Overnight,69.82,2046.06
2092,58,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,3379.32,844.83,4,Standard,40.12,3419.44
2092,58,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,2319.8,463.96,5,Overnight,69.77,2389.57
2093,30,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,Standard,54.31,1636.69
2094,55,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,Overnight,68.85,6398.370000000001
2094,55,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,Standard,0.0,3955.95
2099,79,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,Standard,0.0,41.5
2100,71,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,Standard,46.2,540.26
2101,19,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,Overnight,34.46,879.2900000000001
2102,67,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,Standard,68.0,4815.14
2103,41,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,Overnight,47.08,4794.22
2105,59,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,2534.49,844.83,3,Express,48.81,2583.2999999999997
2106,29,Male,No,Smartphone,SKU1004,2,Completed,PayPal,4747.14,791.19,6,Overnight,43.79,4790.93
2106,29,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,Overnight,54.94,4802.08
2106,29,Male,No,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,Standard,0.0,1855.84
2107,79,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,844.83,844.83,1,Express,0.0,844.83
2108,22,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,Standard,22.88,43.629999999999995
2109,80,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,Standard,0.0,20.75
2109,80,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,Express,146.8,250.55
2109,80,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,Express,98.37,119.12
2110,74,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,Overnight,45.19,5114.169999999999
2112,20,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,Standard,0.0,2534.49
2112,20,Male,Yes,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,Overnight,41.87,2265.14
2112,20,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,Express,10.87,2330.67
2113,50,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,7120.71,791.19,9,Express,28.64,7149.35
2114,29,Female,No,Smartphone,SKU1001,5,Completed,PayPal,62.25,20.75,3,Standard,60.48,122.72999999999999
2115,31,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,Express,5.81,5074.79
2115,31,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,Express,0.0,844.83
2116,65,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,103.75,20.75,5,Overnight,0.0,103.75
2116,65,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,5538.33,791.19,7,Overnight,23.54,5561.87
2116,65,Female,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,Standard,72.57,4028.52
2117,41,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3711.68,463.96,8,Express,22.52,3734.2
2119,33,Female,No,Tablet,SKU1002,3,Completed,PayPal,741.09,247.03,3,Standard,0.0,741.09
2120,53,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,Standard,36.04,6365.56
2121,40,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,Standard,114.35,280.35
2121,40,Female,No,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,Express,46.73,129.73
2122,19,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1235.15,247.03,5,Express,16.38,1251.5300000000002
2123,66,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,166.0,20.75,8,Overnight,0.0,166.0
2123,66,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,Express,110.36,3489.6800000000003
2124,41,Female,Yes,Tablet,SKU1002,3,Cancelled,Debit Card,494.06,247.03,2,Express,110.69,604.75
2125,44,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,Standard,48.4,542.46
2126,54,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,Express,14.8,1597.18
2126,54,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,Overnight,77.64,1559.8200000000002
2128,27,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,1391.88,463.96,3,Standard,50.6,1442.48
2129,52,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,7603.47,844.83,9,Overnight,44.85,7648.320000000001
2131,49,Male,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,Express,96.57,7700.04
2131,49,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1482.18,247.03,6,Express,23.06,1505.24
2132,48,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,Express,73.94,239.94
2134,35,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,Express,43.62,2363.42
2134,35,Female,No,Laptop,SKU1005,3,Completed,PayPal,2319.8,463.96,5,Overnight,89.44,2409.2400000000002
2135,66,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,Standard,37.83,5106.8099999999995
2136,48,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,7603.47,844.83,9,Standard,15.47,7618.9400000000005
2138,21,Female,No,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,Express,0.0,2319.8
2139,80,Male,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,Overnight,46.9,171.4
2139,80,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,Express,0.0,186.75
2140,80,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1729.21,247.03,7,Overnight,72.68,1801.89
2141,26,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,Standard,0.0,7911.9
2142,43,Female,No,Tablet,SKU1002,3,Completed,Credit Card,988.12,247.03,4,Standard,51.75,1039.87
2142,43,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,Standard,0.0,2470.3
2144,79,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,Overnight,76.25,4715.85
2145,20,Female,No,Laptop,SKU1005,3,Completed,PayPal,3711.68,463.96,8,Overnight,80.02,3791.7
2147,61,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,Overnight,0.0,3247.72
2148,76,Male,No,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,Overnight,24.87,2398.44
2150,63,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,844.83,844.83,1,Overnight,40.45,885.2800000000001
2150,63,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,Overnight,6.77,1735.98
2152,36,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,Overnight,47.64,7168.35
2153,19,Female,No,Smartphone,SKU1004,2,Completed,PayPal,7911.9,791.19,10,Overnight,86.46,7998.36
2154,43,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,Overnight,0.0,6758.64
2155,66,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,Standard,108.68,4332.83
2156,75,Male,No,Tablet,SKU1002,3,Completed,PayPal,1235.15,247.03,5,Standard,0.0,1235.15
2156,75,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,7603.47,844.83,9,Express,16.45,7619.92
2156,75,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,5068.98,844.83,6,Express,0.0,5068.98
2157,38,Female,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,Express,25.63,4201.27
2157,38,Female,No,Smartphone,SKU1001,5,Completed,PayPal,166.0,20.75,8,Express,86.03,252.03
2158,19,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,Overnight,38.99,1521.17
2158,19,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,Express,15.44,181.44
2161,73,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,Express,60.46,1750.1200000000001
2163,19,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,Standard,0.0,791.19
2164,29,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,Express,41.53,3289.25
2164,29,Female,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,Express,44.31,210.31
2164,29,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,20.75,20.75,1,Overnight,0.0,20.75
2164,29,Female,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,Express,69.07,4708.67
2165,37,Female,No,Laptop,SKU1005,3,Cancelled,PayPal,3711.68,463.96,8,Standard,129.62,3841.2999999999997
2166,57,Male,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,Standard,14.21,2797.9700000000003
2166,57,Male,No,Smartphone,SKU1001,5,Cancelled,PayPal,103.75,20.75,5,Overnight,63.74,167.49
2169,53,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,2373.57,791.19,3,Standard,74.49,2448.06
2170,62,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,Express,97.65,2073.89
2171,76,Female,No,Smartphone,SKU1004,2,Completed,PayPal,791.19,791.19,1,Express,28.2,819.3900000000001
2177,67,Male,Yes,Laptop,SKU1005,3,Completed,PayPal,4639.6,463.96,10,Overnight,60.69,4700.29
2177,67,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,Express,0.0,1689.66
2178,76,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,Overnight,97.88,6856.52
2180,26,Male,No,Laptop,SKU1005,3,Completed,PayPal,4639.6,463.96,10,Overnight,69.01,4708.610000000001
2180,26,Male,No,Smartphone,SKU1001,5,Completed,PayPal,62.25,20.75,3,Overnight,128.38,190.63
2181,44,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,Standard,52.38,1534.5600000000002
2181,44,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,Express,6.05,4753.1900000000005
2181,44,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,166.0,20.75,8,Standard,0.0,166.0
2181,44,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,Standard,65.34,6823.9800000000005
2182,41,Male,No,Smartphone,SKU1001,5,Completed,PayPal,124.5,20.75,6,Overnight,99.9,224.4
2183,35,Male,Yes,Smartphone,SKU1004,2,Completed,PayPal,7911.9,791.19,10,Overnight,71.0,7982.9
2184,36,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,Standard,43.42,2363.2200000000003
2185,72,Female,No,Laptop,SKU1005,3,Completed,PayPal,927.92,463.96,2,Standard,8.01,935.93
2185,72,Female,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,Express,43.23,507.19
2185,72,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,988.12,247.03,4,Express,0.0,988.12
2186,27,Female,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,Express,0.0,207.5
2187,41,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,Express,5.36,2228.63
2189,44,Female,No,Tablet,SKU1002,3,Completed,PayPal,1482.18,247.03,6,Standard,52.08,1534.26
2189,44,Female,No,Tablet,SKU1002,3,Cancelled,PayPal,494.06,247.03,2,Overnight,39.53,533.59
2190,48,Male,No,Laptop,SKU1005,3,Cancelled,Cash,927.92,463.96,2,Express,44.52,972.4399999999999
2191,56,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,6758.64,844.83,8,Overnight,0.0,6758.64
2192,62,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,Standard,35.92,56.67
2192,62,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,Overnight,43.09,5581.42
2192,62,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,Standard,0.0,207.5
2192,62,Female,Yes,Smartwatch,SKU1003,3,Cancelled,PayPal,2534.49,844.83,3,Express,38.77,2573.2599999999998
2193,52,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,3955.95,791.19,5,Overnight,38.59,3994.54
2193,52,Male,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,Overnight,58.21,120.46000000000001
2195,67,Male,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,Standard,66.89,313.92
2196,32,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,Express,52.25,4691.85
2198,59,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,Express,47.23,7959.129999999999
2199,52,Female,No,Smartphone,SKU1001,5,Completed,PayPal,62.25,20.75,3,Standard,84.53,146.78
2200,52,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,Overnight,35.31,5104.29
2200,52,Male,No,Laptop,SKU1005,3,Completed,PayPal,2319.8,463.96,5,Express,44.96,2364.76
2201,20,Female,No,Smartwatch,SKU1003,3,Cancelled,PayPal,6758.64,844.83,8,Express,50.33,6808.97
2203,77,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,5913.81,844.83,7,Standard,81.99,5995.8
2204,32,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,Overnight,63.33,527.29
2204,32,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,Overnight,56.17,222.17000000000002
2205,32,Male,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,Overnight,8.51,216.01
2205,32,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,Standard,43.91,2417.48
2205,32,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,Overnight,0.0,1582.38
2206,56,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,3379.32,844.83,4,Express,101.01,3480.3300000000004
2209,51,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,Overnight,36.1,6365.620000000001
2211,59,Male,No,Tablet,SKU1002,3,Completed,PayPal,247.03,247.03,1,Overnight,8.87,255.9
2211,59,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,Express,0.0,2373.57
2212,69,Female,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,Express,0.0,247.03
2212,69,Female,No,Tablet,SKU1002,3,Cancelled,PayPal,988.12,247.03,4,Standard,8.63,996.75
2212,69,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,Overnight,20.63,1008.75
2213,32,Female,No,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,Standard,0.0,2319.8
2215,65,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,124.5,20.75,6,Overnight,18.91,143.41
2215,65,Male,No,Smartphone,SKU1001,5,Completed,PayPal,166.0,20.75,8,Overnight,38.19,204.19
2215,65,Male,No,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,Express,45.22,6374.740000000001
2216,65,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,Overnight,0.0,1235.15
2216,65,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,3247.72,463.96,7,Express,0.0,3247.72
2216,65,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,Express,0.0,988.12
2220,76,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,Standard,40.61,1730.27
2220,76,Male,No,Tablet,SKU1002,3,Completed,PayPal,2470.3,247.03,10,Overnight,0.0,2470.3
2220,76,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,791.19,791.19,1,Express,103.53,894.72
2221,25,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,4224.15,844.83,5,Express,81.63,4305.78
2223,29,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,4639.6,463.96,10,Express,0.0,4639.6
2223,29,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,6758.64,844.83,8,Overnight,62.29,6820.93
2224,21,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,8448.3,844.83,10,Express,27.46,8475.759999999998
2225,57,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7911.9,791.19,10,Express,81.22,7993.12
2226,65,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,Express,42.84,3998.79
2227,72,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,Express,0.0,1855.84
2227,72,Female,No,Smartphone,SKU1001,5,Completed,PayPal,103.75,20.75,5,Express,0.0,103.75
2229,66,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1235.15,247.03,5,Overnight,36.71,1271.8600000000001
2230,61,Female,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,Standard,6.77,2380.34
2231,40,Female,No,Laptop,SKU1005,3,Completed,PayPal,2319.8,463.96,5,Standard,94.61,2414.4100000000003
2231,40,Female,No,Tablet,SKU1002,3,Completed,PayPal,247.03,247.03,1,Express,16.99,264.02
2231,40,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,Overnight,44.35,2417.92
2231,40,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,Overnight,70.29,4026.24
2232,19,Female,No,Smartphone,SKU1004,2,Completed,PayPal,6329.52,791.19,8,Express,33.83,6363.35
2234,33,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,3379.32,844.83,4,Standard,60.86,3440.1800000000003
2234,33,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,Overnight,31.63,2254.9
2235,28,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,Overnight,0.0,5068.98
2235,28,Male,No,Tablet,SKU1002,3,Completed,PayPal,988.12,247.03,4,Overnight,31.56,1019.68
2235,28,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,Express,80.13,5618.46
2236,28,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,103.75,20.75,5,Express,39.72,143.47
2236,28,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,Overnight,0.0,3955.95
2238,44,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,Overnight,50.72,2521.02
2238,44,Female,No,Laptop,SKU1005,3,Completed,PayPal,4175.64,463.96,9,Standard,0.0,4175.64
2238,44,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,Express,12.48,5081.459999999999
2238,44,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,Overnight,0.0,20.75
2238,44,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,Standard,7.68,28.43
2238,44,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,3164.76,791.19,4,Overnight,26.99,3191.75
2240,29,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,Overnight,0.0,6758.64
2241,56,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,741.09,247.03,3,Standard,0.0,741.09
2242,76,Female,No,Tablet,SKU1002,3,Completed,PayPal,1235.15,247.03,5,Express,0.0,1235.15
2243,66,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,Standard,0.0,844.83
2243,66,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,Overnight,55.26,2525.5600000000004
2244,43,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,1689.66,844.83,2,Express,19.8,1709.46
2244,43,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,Express,48.49,839.6800000000001
2244,43,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,Standard,33.33,6362.85
2245,74,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,4224.15,844.83,5,Express,69.95,4294.099999999999
2245,74,Female,Yes,Smartphone,SKU1001,5,Completed,PayPal,145.25,20.75,7,Express,77.66,222.91
2246,42,Female,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,Express,68.66,315.69
2246,42,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,Standard,0.0,1235.15
2248,71,Male,No,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,Express,58.18,522.14
2249,67,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1729.21,247.03,7,Overnight,5.9,1735.1100000000001
2249,67,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,Express,0.0,1582.38
2252,55,Female,No,Tablet,SKU1002,3,Completed,Credit Card,741.09,247.03,3,Overnight,25.95,767.0400000000001
2252,55,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,Express,100.43,3348.1499999999996
2253,45,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,Standard,112.45,6871.09
2253,45,Female,Yes,Smartphone,SKU1001,5,Cancelled,Cash,207.5,20.75,10,Express,0.0,207.5
2254,57,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,Express,80.42,5994.2300000000005
2254,57,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,Overnight,53.55,1288.7
2256,27,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,83.0,20.75,4,Standard,67.27,150.26999999999998
2258,25,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,4224.15,844.83,5,Standard,100.46,4324.61
2259,48,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,Overnight,40.36,3752.04
2259,48,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,Standard,35.37,5573.7
2260,72,Female,Yes,Smartphone,SKU1004,2,Cancelled,PayPal,3164.76,791.19,4,Express,68.28,3233.0400000000004
2260,72,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,Standard,90.31,584.37
2260,72,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,5068.98,844.83,6,Express,84.77,5153.75
2262,29,Female,No,Tablet,SKU1002,3,Completed,PayPal,1235.15,247.03,5,Express,23.6,1258.75
2264,74,Male,No,Tablet,SKU1002,3,Completed,PayPal,2470.3,247.03,10,Standard,33.18,2503.48
2267,45,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,Overnight,46.77,4270.92
2267,45,Male,No,Tablet,SKU1002,3,Completed,PayPal,2223.27,247.03,9,Overnight,24.73,2248.0
2267,45,Male,Yes,Tablet,SKU1002,3,Completed,PayPal,741.09,247.03,3,Express,71.55,812.64
2267,45,Male,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,Overnight,39.75,143.5
2270,63,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,Standard,39.18,2509.48
2272,36,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,Express,0.0,1482.18
2272,36,Female,No,Laptop,SKU1005,3,Cancelled,PayPal,463.96,463.96,1,Express,65.16,529.12
2273,67,Female,No,Smartphone,SKU1001,5,Cancelled,PayPal,124.5,20.75,6,Standard,0.0,124.5
2275,21,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,Overnight,57.9,849.09
2275,21,Male,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,Standard,0.0,1729.21
2276,44,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,Express,58.83,1914.6699999999998
2277,29,Male,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,Overnight,31.29,3279.0099999999998
2279,31,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,741.09,247.03,3,Overnight,0.0,741.09
2279,31,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,Standard,65.46,5603.79
2280,75,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,Standard,10.99,197.74
2281,74,Male,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,Express,0.0,124.5
2281,74,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,5068.98,844.83,6,Express,23.83,5092.8099999999995
2282,79,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,Standard,47.51,541.57
2282,79,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,Express,0.0,247.03
2283,48,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,Overnight,13.45,1869.29
2283,48,Female,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,Standard,108.87,7712.34
2284,74,Male,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,Express,38.98,101.22999999999999
2284,74,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1235.15,247.03,5,Standard,17.67,1252.8200000000002
2284,74,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,Standard,68.83,255.57999999999998
2285,77,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,Overnight,0.0,2534.49
2286,32,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,Overnight,63.08,5976.89
2286,32,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,Standard,77.82,2548.1200000000003
